i1,i2,i3,i4,label,template
5936,24717,17097,6905,0,1
12455,19408,11138,8721,0,1
7221,12289,22516,22143,0,1
23007,17940,848,16930,0,1
1817,13111,3118,7141,1,2
4830,22043,11134,7139,0,2
22375,3474,24327,22978,1,2
9409,11508,20770,9111,0,3
10198,8703,5120,23218,0,0
23830,23823,8757,5215,0,3
13779,4488,17699,20530,0,3
4516,11381,1774,16636,0,3
3337,2696,16830,14626,1,5
1184,2229,16581,23635,1,4
21035,78,5176,4587,0,2
1878,15023,23245,24044,1,5
17848,3180,24206,24707,0,2
15019,7229,3896,15794,1,5
23875,9,3530,13026,1,5
4245,9649,6939,944,0,0
1211,19423,4153,11576,0,0
16070,4942,23931,14523,1,4
1499,3029,11590,20704,1,5
24342,19495,13955,24139,0,1
11414,19132,20900,15650,0,3
16086,24076,5066,12236,0,1
22163,21990,1307,15740,1,6
10076,13266,405,11702,0,3
8765,24517,19862,7777,0,1
22757,18057,17976,15557,0,1
17772,11496,22441,1742,0,2
24413,16639,22625,23017,0,1
15265,19600,1403,9035,0,2
13173,23866,3526,271,0,0
14381,4942,20309,2193,0,2
6908,18019,3305,19920,0,1
18665,9848,18908,22622,0,3
14255,21682,22219,1405,1,1
18460,3906,10608,14813,0,1
1313,19466,2899,8593,0,2
21356,10659,11935,3473,1,5
9489,11496,7952,16669,0,3
14109,1396,11063,23985,1,6
17982,21451,2202,5926,0,1
10384,16733,20108,5472,0,3
10343,18995,9949,9838,0,2
9962,10986,20350,23839,0,1
349,18197,197,19431,1,5
1885,7391,13796,5743,1,3
3821,17821,12288,6608,1,6
22240,24041,23583,20411,1,5
2013,4222,6303,17348,0,1
20387,22517,9985,21432,0,2
23044,8992,15462,13836,0,1
11596,22693,24046,8607,0,3
16006,7668,13007,10464,1,6
18400,12819,4863,14392,1,1
20088,14355,11346,24002,1,4
15192,3023,15373,16906,1,2
5282,4486,20555,1188,0,2
13270,6157,4058,14214,1,1
14388,7556,23522,16885,1,1
21063,22482,661,10262,0,2
1357,11381,5541,18872,1,6
8963,13065,8748,23599,0,3
23676,21421,23803,21260,0,3
14067,16381,15814,13617,0,1
20139,13080,12736,24734,0,2
3589,6807,8167,21551,0,1
559,5852,12173,22461,1,1
4184,24768,3471,15561,1,5
4733,5714,17860,17436,0,1
918,2771,6455,19178,0,1
20458,11086,23321,8749,0,1
1694,19837,1264,23447,0,0
18279,6416,5088,7178,0,2
1161,14994,3497,12676,0,3
288,459,3423,20117,0,1
6854,6899,13069,13569,0,1
11907,8216,13877,10029,0,1
8141,23514,24576,9738,1,5
14601,11053,18193,2485,1,5
14012,19860,6075,21911,0,0
23834,17598,18116,6830,1,7
18060,23531,4385,23042,0,2
12527,23197,21025,19218,0,2
59,22902,22056,1437,0,1
11662,342,22432,311,0,1
23323,12180,6516,18890,1,2
14603,15461,9429,10630,1,2
11302,4851,14243,9238,0,1
11003,23980,21822,16121,0,1
23141,18580,20975,12575,0,0
8242,14938,23255,17008,1,5
6453,131,14979,18408,0,2
9353,23377,23510,23089,0,2
23328,17827,24044,4647,0,1
18639,23886,20354,20745,0,2
6981,16971,8181,19984,0,3
4823,1897,4800,42,0,1
19150,9333,19444,3988,0,3
20684,13688,19406,8638,1,6
10793,17191,3933,5891,0,1
20567,2280,20182,12980,0,2
6739,1116,985,774,1,6
23030,18237,5412,18281,1,2
4762,60,22865,17541,0,2
5232,18541,1510,18949,1,4
11298,12991,10712,21252,1,3
14453,21090,17332,24528,0,2
24144,13084,1354,3874,0,2
19894,2137,23771,343,1,5
19074,21783,22459,5270,1,1
14888,20361,1453,22626,1,5
6449,9988,15921,11594,1,5
22827,5949,8188,19585,0,1
3349,8913,8136,5990,0,1
13636,6125,469,15963,0,1
1400,7759,11106,11787,0,3
10568,22798,2019,6209,0,3
4810,18816,4114,9446,1,6
5335,1732,21582,16803,0,0
7314,18865,6487,5486,1,1
16704,4915,11359,12540,0,1
22573,4771,14255,253,0,2
10829,20547,10702,14429,0,2
19693,18270,2701,8049,1,6
15991,1976,7952,19705,0,2
11991,3948,19682,17114,0,1
20083,1887,4790,15084,0,3
1960,22313,15790,2754,1,1
24890,18106,7060,1218,0,2
679,24286,3534,3081,1,5
2884,15102,20697,1946,1,5
23557,18175,5675,21413,0,1
5688,14655,12075,24791,1,5
19900,20220,23114,20311,1,6
4351,459,21417,16583,0,1
23600,10227,3739,12224,1,4
5277,964,18850,15068,0,1
14439,5047,10044,13990,1,6
6247,11410,19530,16250,1,6
18061,18146,3534,9641,0,1
11341,20776,21813,23938,1,6
3990,18410,5304,7559,1,6
21649,18996,6198,23671,0,0
11475,6934,10649,19997,1,4
19457,10013,16071,16664,1,5
12178,16279,14828,4751,1,6
17416,23885,21873,2798,0,0
11727,15887,24148,6233,1,4
484,2973,17586,21106,0,1
4550,7017,10041,17431,0,1
20204,15712,22295,18807,0,2
20573,2374,3749,20380,0,0
21320,9677,17123,355,0,1
20715,6044,24834,14828,1,4
5371,12628,11464,20263,0,1
8283,1868,3544,11064,0,2
22083,21864,8422,18191,0,0
22116,13455,11364,15350,0,0
11675,19176,16,10516,0,1
12061,7303,13169,22294,0,1
2747,12207,7577,14263,0,1
512,19192,23820,5874,0,1
1603,17563,21689,13609,0,1
10163,12045,5580,16806,0,3
18235,8518,9419,16411,1,3
2861,20073,16866,14311,0,0
13407,8811,4275,13016,0,3
1926,4120,5632,12855,0,1
4505,6520,23436,18231,1,4
12612,6660,20421,13360,0,1
8524,3946,22810,24210,1,6
19151,24950,1199,12395,1,5
9758,19764,6759,9590,0,1
8344,6090,12775,17487,0,1
8661,18220,21197,9420,0,0
2059,4829,6863,9480,0,1
4573,4725,18516,19915,1,6
8985,21376,7319,9156,0,1
19253,12614,11359,9940,0,0
7986,9071,15893,22304,1,5
8722,24082,9121,9372,0,2
11049,21870,17522,316,0,3
17551,14824,16278,7452,1,7
20653,13417,24711,11021,0,2
20616,20633,14176,669,0,2
3697,8967,14526,7569,1,6
703,1508,18729,10648,0,1
19040,19968,926,16696,0,1
9413,21099,9772,7635,0,1
1187,4589,10725,22868,1,1
10715,12331,233,11344,1,4
6528,4093,21961,21474,0,1
24216,8615,7417,6283,1,4
23973,18681,15286,24274,1,2
3161,19491,8940,17481,0,1
11673,4616,19261,3133,1,6
19039,21802,1049,14504,1,2
7917,6113,6804,14219,1,1
11818,7572,2274,5008,0,0
5078,8075,14941,21639,1,6
11214,21361,7898,23285,0,3
3634,13333,24020,7873,0,1
12692,1752,15502,12454,0,1
10085,20219,17500,23859,1,5
22065,24361,1531,9486,0,0
19983,18220,21678,15428,0,3
9493,23543,1086,6324,1,6
20789,23993,20554,8265,1,4
5783,13083,20467,2713,0,1
10350,569,20740,23087,0,1
12965,24620,9921,23916,0,0
6794,9923,3117,23727,0,1
16046,12747,12634,6518,0,1
13849,6256,24170,11215,1,5
9175,20278,10140,17938,1,1
12653,18780,19680,12149,0,1
2629,10193,9529,2569,0,0
15442,175,4145,7948,0,1
12662,4028,304,15770,1,5
16060,3152,22868,8081,1,2
21285,21982,3934,21353,0,1
21707,15202,19232,19625,0,0
14130,3239,22338,16696,1,1
14977,15471,1825,17809,0,1
15366,19176,18207,11301,0,1
20216,5318,19487,1667,0,1
22617,16528,12129,451,0,0
8835,23509,16936,21209,0,1
4138,1382,9612,2041,0,1
23,3696,5112,24201,0,2
2898,24711,18207,10390,0,1
2610,20181,777,6005,1,6
22952,17891,13979,19177,0,0
10503,5768,12731,13283,0,1
7387,20315,18927,16820,0,1
16847,4756,15281,7254,0,2
24984,3871,20041,5620,0,1
18257,13012,4773,10130,0,0
7904,11672,3790,16883,1,5
23182,1154,24679,13661,0,1
13786,10251,14507,24526,1,6
20033,5179,1345,725,0,2
14291,6448,20000,2700,0,3
8850,23724,4225,1358,0,3
9686,6305,23906,7451,0,2
11650,7841,9667,7644,0,1
21579,11391,20404,14811,1,4
16620,9732,22469,6959,0,1
14027,4796,5092,14847,1,6
5877,1865,9720,21419,1,6
13329,9929,10152,24368,1,4
15143,4741,5029,20752,1,5
15127,12478,361,24422,1,6
23834,820,11862,20610,0,2
17042,3796,23071,24231,0,2
1499,18473,10981,4762,1,6
20604,19188,18740,2878,0,2
14968,17712,9997,4112,1,5
1690,11001,9411,12804,1,5
2317,2057,17732,7908,0,0
12026,23680,15811,23307,0,2
18898,5648,18299,22402,1,5
3724,5372,10958,12573,1,2
8735,9864,24643,3268,1,6
11168,11556,8208,15744,1,1
23202,21575,24228,18118,1,5
4169,5088,24649,8829,0,1
3662,4208,17524,17699,1,4
17253,7985,10421,15176,0,1
19271,17068,8712,16059,0,3
3073,3175,8869,2003,1,6
19756,14960,4151,9679,1,6
1679,15006,11019,20182,0,2
8454,21286,22765,12314,0,2
19816,23732,8563,14455,0,3
17415,882,5429,21047,1,2
7911,8213,4104,19346,0,1
21378,8431,6504,24460,0,2
6231,4976,7994,20545,0,0
21836,11111,12826,12369,0,0
4184,20757,24691,9365,0,1
24829,11496,19587,15559,0,1
11394,22356,18762,10750,0,2
15291,12864,882,17573,1,5
9384,5304,37,15707,1,5
24398,23669,567,18118,1,5
19397,9318,19167,17487,0,0
7997,21189,10056,14100,1,6
14826,24376,2062,23758,1,4
5817,848,4457,8708,1,5
13872,18282,24870,6321,1,5
18618,15315,7871,10416,0,1
2299,15953,4042,13388,0,2
4545,7922,4071,12121,0,3
21839,19048,5062,15245,1,1
14605,11786,11689,9565,1,5
7202,16115,381,18699,0,3
14749,11188,3257,23656,0,2
20259,2551,698,24807,0,1
5537,3990,15567,22344,0,0
10248,2014,7610,19707,1,4
19214,14072,17174,24705,0,3
3697,23766,12268,2661,1,5
22758,12930,3536,1102,1,5
24784,4374,24228,21152,0,3
7850,18450,16046,11821,0,1
6882,18186,15932,5913,0,0
1645,4607,9065,22368,0,2
5573,22937,18302,10393,0,1
12292,12304,8092,11373,1,6
2252,11808,2691,9890,0,0
11899,23122,6980,11010,1,5
10427,6159,5938,24757,1,6
15279,15557,6087,4803,1,2
6133,3176,18186,8265,1,1
1068,16937,11302,12641,0,1
11049,1637,3250,23840,0,0
21965,13849,21781,17526,0,1
7827,19338,2874,6061,0,3
20099,4637,23053,17051,0,2
1168,8734,625,22725,0,1
18044,18589,5435,6514,0,1
20204,9293,13431,4070,0,1
22013,24223,367,22898,0,1
21705,9373,18315,14417,0,1
16700,17124,21869,13975,1,1
3021,11151,10294,616,0,2
13755,47,24190,13561,0,1
6547,12470,3779,8266,1,4
1645,21551,3570,19933,0,1
2666,5222,1502,12796,0,2
7850,15481,13951,23050,0,1
7691,12769,17561,2929,1,5
13556,23149,11731,14193,1,2
17476,21699,23118,7536,1,1
11596,18547,7132,16148,0,2
9337,4124,18042,11751,1,2
23237,14763,7584,16720,1,4
236,322,2549,20197,1,1
6069,18614,10236,16114,0,3
10288,5968,21319,1432,0,3
5573,20784,19186,14417,0,2
11284,2868,11325,11691,0,1
16847,24972,10065,23515,0,1
16606,16907,715,15946,1,1
11428,15775,13285,3693,0,2
3671,13344,22029,5235,0,1
3663,16896,24033,19510,1,5
6607,19648,6792,10364,1,5
12425,1268,17736,20193,0,1
1495,2752,19118,16818,1,2
17112,4344,10021,19483,1,5
7151,1138,7128,12162,0,2
18525,15129,18529,11774,0,1
9492,17552,668,3557,1,6
18413,15461,11483,3654,0,0
6925,10245,13044,15963,0,2
14970,22884,14139,12040,1,6
16304,11670,16553,3677,1,5
1396,23640,22236,506,0,1
12222,7582,22351,8586,0,2
7148,20648,21397,16238,0,3
11101,24871,13506,18183,0,2
12166,3540,16791,3199,0,3
23086,7548,12084,6057,0,2
18316,24092,5586,14732,0,1
11191,8638,15911,12174,0,1
23675,2963,11094,491,1,1
15038,3363,8431,4527,0,2
13432,5084,225,20379,0,2
13568,6244,13996,18565,1,6
2664,9572,6335,13131,0,0
2159,4312,20842,24868,1,4
6226,15758,20319,19515,0,2
3642,11235,17363,19127,0,0
5785,4078,13775,22647,0,1
12413,10954,247,14742,0,1
8699,13847,15854,12031,0,3
11050,21894,1995,15606,0,1
439,9333,17966,15092,0,2
15220,1718,13235,7828,0,2
12003,17459,6367,1812,1,2
2014,12956,1510,23612,1,5
21111,23786,3522,14095,0,1
24850,6804,21656,15097,1,5
6510,6436,15264,10328,0,1
24650,4338,21590,4869,1,5
16538,24599,6431,7879,0,2
3421,2733,9973,6680,1,1
8136,1808,24507,23634,1,6
5605,14803,7034,21861,0,2
10964,11295,11531,12165,0,3
9530,605,18891,1553,1,6
6862,9216,23287,13064,0,1
7589,3811,334,22350,1,4
14425,10132,23244,4850,0,1
9763,3765,14229,1927,0,2
15543,8853,20434,17456,0,0
14777,12092,7729,19204,0,2
3736,17215,14738,14523,0,1
24709,6556,11297,19554,0,1
3028,14702,9177,1594,0,1
24029,12598,1066,22241,0,2
23789,20149,8466,1282,0,3
17100,14750,18234,15812,0,1
9158,6851,15994,11988,1,6
11101,4289,21874,16973,0,2
1693,18287,24091,16673,1,5
22703,3628,11441,4990,0,2
18224,3206,22360,9950,1,5
22673,11785,14417,17938,0,3
5931,15182,16244,5054,0,0
19832,21075,22870,3544,0,0
23049,11118,7375,21619,0,1
2281,17216,5608,15957,0,3
5961,3920,10651,3703,0,0
5371,3089,821,14506,0,1
21230,18446,18405,9232,0,2
8815,4732,1025,3773,0,2
24978,23161,18739,19817,1,4
5029,22729,1347,12905,0,2
22077,23300,16312,21816,1,4
12783,8035,10113,9602,0,0
4877,4941,21147,13403,0,3
19673,22692,21283,19275,0,1
22613,11249,4543,7063,0,2
2032,19111,15538,22018,1,6
22701,19704,2929,7245,0,0
1621,11175,18141,19604,0,2
5738,14841,22829,3539,0,2
5370,8467,9336,16829,1,2
5115,24164,5876,22809,1,5
2428,1251,24970,24759,1,2
5223,5416,14535,1609,0,2
18361,1939,12124,15425,0,2
8700,17489,1705,20882,0,2
7421,10403,1303,8525,1,6
1398,18231,1756,16745,0,1
24600,8131,20884,7482,0,1
19780,22264,15864,2231,0,0
19427,22176,10651,12076,0,1
15224,23530,21964,13283,0,3
15597,23812,6373,1220,0,2
14632,13357,22113,2398,1,5
10760,1683,13016,21671,1,3
18352,10443,15767,7190,1,6
24501,7843,20804,24868,0,2
5787,10585,4166,22267,0,1
10527,24241,15484,13505,0,1
7990,5946,22062,22110,1,5
20879,11382,23284,11986,1,4
6517,10484,12854,12629,0,2
10112,1962,2606,24598,1,2
6822,4275,7707,17639,0,1
13273,23575,10085,12008,0,1
10142,7700,5928,17022,0,0
11016,17833,12521,19408,0,2
14531,8762,17932,15148,0,1
6762,7264,3852,23438,1,5
17294,1158,21043,18675,0,3
187,12929,18628,21605,0,0
12754,20110,6424,24330,1,5
10397,10457,8607,1046,1,2
7316,12155,20225,3131,1,2
3191,7952,7437,21766,1,2
20635,5720,7474,23348,1,5
10780,14480,21430,24297,0,1
2590,6207,3033,8086,0,2
7962,22327,3691,8620,0,1
5414,9571,16105,23388,0,1
12388,7444,1609,3358,0,1
12243,4183,11278,5800,0,3
20036,2802,5629,4805,0,2
7288,21375,7102,2599,0,1
1693,9712,4294,3177,0,3
20741,11320,21434,8708,1,4
22221,15255,13887,11493,0,2
9706,7033,2981,13096,0,1
11070,5168,649,5044,0,3
3372,8312,15595,14904,0,2
14488,1350,15279,24234,0,1
20479,10926,6653,22021,1,5
21727,5614,5562,12494,1,6
9162,13990,3149,10170,1,5
22859,24037,16745,2261,0,1
7388,17010,19713,17869,0,0
8533,1574,14831,13344,0,1
15680,17990,20160,10094,1,6
24644,4371,2464,14347,0,0
9812,12560,17970,1835,0,2
6522,7832,17343,12280,0,1
7653,3999,17638,3026,1,5
6039,13518,23356,1587,0,2
10427,16342,21926,15538,0,3
3331,23617,5952,557,0,1
22690,7029,21391,19375,1,1
20052,13642,11860,7807,0,1
23866,17634,9234,20504,1,5
18040,8544,15414,8269,0,2
103,15726,12391,20768,0,2
22728,3338,23226,8225,0,0
2301,14818,5966,3865,0,1
10346,14443,2535,3162,0,2
14302,10785,13420,9956,0,2
19529,13015,21074,19952,0,3
18653,4019,3690,23843,1,6
22852,20788,12138,13554,1,2
1535,10761,5984,5626,0,1
12689,18262,14487,6018,1,2
18473,6391,13874,5158,1,5
17561,15083,13153,22295,1,1
17949,18891,15433,1025,1,5
23208,4981,12628,19121,0,0
1942,1060,6578,5331,0,1
11516,4561,24322,6012,1,6
24078,21903,927,1572,1,5
4250,12388,21268,17393,1,6
17430,7212,13450,24036,0,1
14039,7274,1212,17339,0,3
4709,7066,14912,12852,0,2
18823,5848,3465,11406,0,1
4611,17376,2917,14326,1,5
3609,21681,21398,11719,1,6
7904,4965,19028,13362,1,4
15241,16276,10297,13300,0,2
19298,23515,1572,18492,0,1
21811,8108,4706,18510,0,1
5256,15432,20373,19342,0,0
7850,8746,14009,20824,0,0
2543,16083,14711,1038,1,6
14059,4976,5818,10074,0,2
443,1026,21824,3507,1,6
10073,18211,1885,14549,1,4
4267,20442,18976,24755,1,1
13204,14040,11287,745,0,2
5769,9322,20747,16247,0,1
6520,1931,15706,5459,0,1
11598,6664,4531,21882,1,5
18159,3346,19210,21662,1,4
4958,2217,9879,16908,0,2
19102,15709,2414,7428,0,2
18645,20762,2890,9523,0,2
16057,22814,4390,1502,0,3
8202,17179,24127,9815,1,2
15701,8656,12620,22669,0,1
5110,10271,21549,22178,0,2
19372,623,9644,771,1,2
2162,9947,24988,20498,0,0
22806,22634,21358,6640,0,0
7240,20321,9477,20687,0,2
858,34,23244,19918,1,5
2957,3253,14637,3848,0,0
6611,10271,1893,11710,0,2
4238,14270,6064,4117,0,2
21680,8389,16785,22892,1,5
7819,7656,7430,11033,0,2
18379,14508,10856,6572,0,1
17622,10865,445,22044,1,2
16710,59,16239,16099,1,4
11694,14110,11525,11835,0,1
5830,3609,15815,2691,0,2
1396,19206,1946,2378,1,6
11581,10054,23935,17795,1,2
13252,22407,13933,14187,1,1
4506,15795,13747,11528,1,5
4485,1076,13860,707,0,1
20352,8820,18743,1134,1,5
12458,11123,4441,11354,0,1
22952,11261,4208,4504,0,1
1911,20591,19126,10585,1,6
7998,18000,8190,1745,1,2
14769,8921,8610,5396,0,1
8013,21674,24091,15620,1,5
12948,2269,24206,2587,0,2
8006,19387,4527,3038,0,3
19576,18165,24145,14506,1,6
21070,23703,24079,15914,1,7
23145,2761,490,6529,0,2
933,6124,20999,18930,1,1
8776,3027,10617,2307,0,0
3087,20422,19210,13334,0,1
8146,1640,21750,17369,0,1
20170,24159,23892,9133,0,2
746,18799,10425,13386,0,0
12357,10755,14809,13265,1,2
2552,21028,6212,4962,0,1
20573,15896,3543,7463,0,0
8531,9274,10781,2953,0,1
24391,10799,17458,3500,0,1
3164,9723,21515,20333,0,1
14616,2598,4108,6706,0,0
21898,10008,16531,16503,0,0
22252,20233,13030,3765,1,6
20163,18354,10684,1143,1,1
19236,24710,9476,11030,0,2
13593,20103,20694,3833,1,5
17554,15587,11957,13632,0,1
6352,10745,6809,14394,0,1
3295,18386,18159,11885,0,1
5360,21887,2556,2467,0,1
23113,23534,10935,14658,1,5
17192,13783,1338,1533,1,2
17129,4443,15871,4172,0,0
8911,5325,6298,21592,0,1
8419,10034,24598,15943,1,2
6152,3256,395,4617,0,1
2518,2892,938,19263,0,0
8380,23823,6956,17245,0,3
17405,12542,12431,4489,1,6
20709,20738,10493,12397,1,2
479,10037,7795,21841,0,1
20714,19076,8124,22420,0,1
5902,10539,3735,12242,0,1
15396,10562,14599,8094,0,1
14178,21481,21753,20384,0,1
24856,13491,4533,21449,0,2
24899,23857,19475,17649,0,1
16541,11313,22699,20155,0,1
14627,2810,8116,19321,1,6
3943,22471,11352,1750,0,1
9841,2872,2032,880,0,1
4823,15375,19140,12729,0,2
20758,799,14044,24271,1,4
747,608,6931,4531,1,1
20974,4758,3682,4432,0,3
18723,10501,19585,17708,0,3
10977,21238,24448,9943,1,2
4471,5588,18224,13722,0,1
22105,18199,20773,16472,0,1
8696,24700,2525,21916,0,2
11521,17154,3005,20034,0,1
4205,8538,11106,16502,1,1
7316,18516,13748,12030,1,1
20165,12863,12444,21930,0,1
15241,11920,23216,20699,1,4
1694,1304,5417,23986,0,2
23005,3647,24990,21099,1,4
4459,2239,9333,15158,0,2
17280,5920,7380,11966,0,1
15867,20582,8349,17103,0,1
10743,16342,3177,17796,0,2
17720,4105,23103,2653,0,1
17584,18124,13773,11467,1,4
20630,24744,21915,13353,1,5
22023,21743,24398,18992,0,1
6677,18261,4123,10818,1,5
11558,22306,24700,8437,0,1
2329,12209,18204,16195,0,1
13021,16815,17105,5897,0,1
14897,19364,4013,1923,0,1
4740,17783,9597,6870,0,2
11763,1573,2922,17220,0,0
12191,94,12706,6087,0,0
14273,24016,14620,15999,0,3
7531,604,17997,8611,0,2
17906,10850,11604,16212,1,6
7614,20015,15240,18018,0,1
8693,1974,1400,3615,0,1
21410,10241,19815,10847,0,2
15887,16983,21280,23976,0,1
21055,15179,20075,19086,1,5
24962,3665,3895,4172,0,1
19017,10271,16879,6706,1,4
18923,20342,3780,966,0,2
11694,7478,18978,1710,1,5
9309,11381,2016,7197,1,6
7826,16558,12155,10338,0,0
15404,7440,17115,11309,1,3
21977,17567,7617,24513,1,4
15410,740,19159,18030,0,3
4733,19304,13299,323,0,0
5428,20046,18131,17922,0,2
1223,1187,15376,2641,0,2
16546,9662,7176,9840,0,1
16959,3893,9124,9171,0,0
4435,16465,3468,5720,0,1
5330,5583,4850,704,0,1
23409,13719,3327,24636,1,6
9442,10080,15890,23534,0,3
1932,11106,15828,16171,1,5
6038,20237,24047,3962,0,1
21857,4529,18019,20474,0,0
23915,5250,19707,1622,1,6
3821,14553,10463,5469,0,0
13382,11381,4433,23972,0,1
24312,540,6587,24210,0,2
24996,6845,19883,19589,0,0
64,539,16017,17069,1,4
14521,13156,10192,15430,1,5
11752,14962,21493,23950,1,6
21938,20984,22990,16836,0,2
10558,14920,13682,13187,1,2
6822,19199,14473,22319,1,6
4610,17435,17611,18820,0,3
397,3988,2320,2065,0,1
4914,5477,21016,22374,0,1
22216,24404,10166,9863,0,1
10435,23420,6821,3626,1,6
22325,7156,12493,21841,1,1
4126,11130,23219,24684,1,6
4083,3077,24803,7840,0,1
2516,1553,667,9537,0,3
21651,5160,7990,16122,1,5
12532,23476,5589,1124,0,1
143,8282,13973,24043,1,6
21320,11975,10324,14298,0,1
18407,19878,17441,17102,0,1
37,15139,5580,14746,1,4
9573,14032,6233,1687,1,2
18040,5424,20755,9888,0,1
558,16962,3,22928,0,1
4748,2837,1095,5913,1,2
11780,4306,8058,4067,1,5
19482,17189,23895,11383,0,0
24581,15076,8875,16424,0,1
11016,1808,5401,1704,1,7
19798,1197,22745,5323,1,1
20218,7240,1933,13662,0,2
7815,16697,18690,10308,0,3
12070,14847,11358,3902,1,5
11573,23976,3678,24131,1,6
8123,19719,16621,16830,0,1
4574,19751,5737,12184,1,5
8952,5459,10193,4438,1,5
13883,2713,6132,22724,1,5
3132,2721,10265,21694,0,3
20342,20923,778,1691,1,5
17277,7973,24031,11036,0,1
21921,3741,11213,689,0,2
11683,24956,8740,1324,0,3
6758,23866,13937,24962,1,6
3555,15523,1018,23948,1,6
8802,21781,14485,14366,1,5
19548,9822,1437,5733,1,1
21254,9376,12139,8321,0,1
7176,23247,17594,18607,1,3
679,3294,22461,20807,1,6
22924,21893,22999,5033,1,6
3291,1654,6763,7435,0,3
10254,14224,8605,3629,1,5
19780,1104,23442,7001,1,5
18210,13665,14833,9568,1,7
19108,12852,5112,11276,0,3
3781,12285,8664,11260,0,0
16726,1935,4617,16830,0,1
20874,8235,7969,1489,0,1
16865,5468,4198,11201,0,1
15968,9661,14083,11692,1,2
15577,12849,19682,11637,0,1
21851,21439,15481,1473,1,1
16887,10576,20188,6001,1,1
6842,17662,20184,473,0,2
19763,15418,10786,20591,0,1
701,7110,24492,23952,0,3
10023,19242,1444,14531,1,6
24476,18788,3028,14544,0,1
22030,18123,1296,22132,1,6
16291,15799,20623,9912,0,3
1874,15827,22993,21704,0,1
24617,15703,7855,2382,0,3
9607,24768,473,15954,0,2
16555,6001,10452,7939,0,0
4061,2898,19315,1559,0,2
16620,6987,21893,21911,0,0
10720,6932,8187,10449,0,1
2145,3481,6340,6924,1,5
4190,18478,4407,12085,0,2
7107,942,19344,6043,0,2
10128,9875,2002,24568,0,1
21618,4826,94,19586,0,1
18632,7014,2469,14811,0,0
11235,6733,5544,21009,1,2
15621,12333,7988,18595,0,1
10987,16613,16451,16859,1,5
5207,24535,1697,17852,0,2
13816,24644,20269,21274,1,2
14112,3197,12408,8900,1,4
14292,9658,21458,12168,1,2
17506,11329,8425,11121,0,2
14342,10455,23366,24826,1,1
19452,12724,7673,11821,0,0
6263,3563,7845,20233,1,5
5022,7662,21865,12450,1,5
5881,23122,22582,9362,0,1
12068,18654,24287,12368,0,3
18047,7944,16868,5572,1,5
22162,6809,22589,5455,0,2
291,9745,12621,20543,0,2
8474,4554,17631,9811,0,1
14125,18886,11917,5183,1,6
10527,20370,17307,17233,0,1
17551,14186,12413,1810,0,1
10375,16067,20955,15861,1,5
457,20054,1609,4122,1,6
24115,9768,8523,6967,1,5
21351,4440,6975,108,1,5
9832,11882,2822,17762,0,1
765,24543,15337,17542,0,1
5224,1718,9225,9998,0,1
14672,11231,5376,21568,1,2
7489,1892,18949,9717,0,2
780,21856,3779,5095,0,2
4560,41,9420,2976,1,6
18029,24846,3301,5913,0,2
24600,10520,13958,17779,1,4
23794,20347,22307,17957,0,3
400,18243,13279,9662,0,1
7299,2496,8450,11767,0,0
16865,24147,12167,3629,0,3
5068,1150,10701,16467,1,6
9798,4803,2968,12201,1,6
12316,22857,5018,22783,0,1
2836,18401,9427,12669,1,6
9543,23128,10996,12225,0,3
758,19482,4194,1044,1,4
9544,23065,20962,13866,0,1
22000,15016,24724,566,0,3
7831,14183,21863,24068,0,1
19529,18824,19155,4204,0,3
13976,7990,10370,7971,0,1
3233,22304,23364,360,0,1
11589,9576,3534,11950,0,2
17442,11448,16422,20182,0,2
1176,1815,24278,21568,0,3
20854,21838,19315,24297,0,3
17561,20953,11235,4396,1,5
15728,12162,2653,18445,1,2
11360,7095,21083,10632,1,5
853,4487,24238,14691,0,1
1945,5052,16834,13246,1,5
11558,4614,19456,17449,1,5
